X,Y,longitude,latitude,unique_num,id_no,rev_bis,name_en,name_fr,short_desc,short_de_1,justificat,justific_1,date_inscr,secondary_,danger,date_end,danger_lis,area_hecta,C1,C2,C3,C4,C5,C6,N7,N8,N9,N10,criteria_t,category,category_s,states_nam,states_n_1,region_en,region_fr,iso_code,udnp_code,transbound,d,icon_url
150.05,-28.25,150.050000000000011,-28.250000000000000,"422","368",bis,Gondwana Rainforests of Australia,Forêts humides Gondwana de l’Australie,"<p>This site, comprising several protected areas, is situated predominantly along the Great Escarpment on Australia&rsquo;s east coast. The outstanding geological features displayed around shield volcanic craters and the high number of rare and threatene","<p>Ce site, qui comprend plusieurs aires prot&eacute;g&eacute;es, se trouve principalement le long du Grand Escarpement sur la c&ocirc;te est de l&rsquo;Australie. Les caract&eacute;ristiques g&eacute;ologiques exceptionnelles pr&eacute;sentes autour des",,,"1986","1994","0",,,370000.000000000000000,"0","0","0","0","0","0","0","1","1","1",(viii)(ix)(x),Natural,N,Australia,Australie,Asia and the Pacific,Asie et Pacifique,au,aus,"0",1986/01/01,./2.png
131.0,-25.33333333,131.000000000000000,-25.333333329999999,"519","447",rev,Ulu<U>r</U>u-Kata Tju<U>t</U>a National Park,Parc national d'Ulu<U>r</U>u-Kata Tju<U>t</U>a,"<p>This park, formerly called Uluru (Ayers Rock – Mount Olga) National Park, features spectacular geological formations that dominate the vast red sandy plain of central Australia. Uluru, an immense monolith, and Kata Tjuta, the rock domes located west","<p>Ce parc, qui s’appelait autrefois parc national d’Uluru (Ayers Rock-Mont Olga), présente des formations géologiques spectaculaires qui dominent la vaste plaine sableuse du centre de l’Australie. L’immense monolithe d’Uluru et les dômes ro",,,"1987","1994","0",,,132566.000000000000000,"0","0","0","0","1","1","1","1","0","0",(v)(vi)(vii)(viii),Mixed,C/N,Australia,Australie,Asia and the Pacific,Asie et Pacifique,au,aus,"0",1987/01/01,./1.png
144.9666667,-15.65,144.966666699999990,-15.650000000000000,"565","486",,Wet Tropics of Queensland,Tropiques humides de Queensland,"<p>This area, which stretches along the north-east coast of Australia for some 450 km, is made up largely of tropical rainforests. This biotope offers a particularly extensive and varied array of plants, as well as marsupials and singing birds, along wit","<p>Cette r&eacute;gion, qui s&rsquo;&eacute;tend le long de la c&ocirc;te nord-est de l&rsquo;Australie, comprend principalement des for&ecirc;ts tropicales humides. Ce biotope offre un &eacute;chantillon particuli&egrave;rement complet et vari&eacute; d",,,"1988",,"0",,,893453.000000000000000,"0","0","0","0","0","0","1","1","1","1",(vii)(viii)(ix)(x),Natural,N,Australia,Australie,Asia and the Pacific,Asie et Pacifique,au,aus,"0",1988/01/01,./2.png
73.5,-53.1,73.500000000000000,-53.100000000000001,"683","577",rev,Heard and McDonald Islands,Îles Heard et McDonald,"<p>Heard Island and McDonald Islands are located in the Southern Ocean, approximately 1,700 km from the Antarctic continent and 4,100 km south-west of Perth. As the only volcanically active subantarctic islands they &lsquo;open a window into the earth&rs","<p>Les &icirc;les Heard et McDonald sont situ&eacute;es dans l&rsquo;oc&eacute;an Austral, &agrave; environ 1 700 km du continent antarctique et &agrave; 4 100 km au sud-ouest de Perth. En tant que seules &icirc;les volcaniques subantarctiques en activit",<p>The Committee inscribed this property under <em>criteria (viii) </em>and <em>(ix)</em>. It noted that this site is the only volcanically active sub-Antarctic island and illustrates ongoing geomorphic processes and glacial dynamics in the coastal and s,"<p>Le Comit&eacute; a inscrit ce bien au titre des <em>crit&egrave;res (viii) </em>et <em>(ix)</em>. Il a not&eacute; que ce site &eacute;tait la seule &icirc;le volcanique subantarctique en activit&eacute; et qu'elle illustrait des processus g&eacute;om","1997",,"0",,,658903.000000000000000,"0","0","0","0","0","0","0","1","1","0",(viii)(ix),Natural,N,Australia,Australie,Asia and the Pacific,Asie et Pacifique,au,aus,"0",1997/01/01,./2.png
113.4361111,-25.48611111,113.436111100000005,-25.486111110000000,"684","578",,"Shark Bay, Western Australia","Baie Shark, Australie occidentale","<p>At the most westerly point of the Australian continent, Shark Bay, with its islands and the land surrounding it, has three exceptional natural features: its vast sea-grass beds, which are the largest (4,800 km2) and richest in the world; its dugong (&","<p>Situ&eacute;e &agrave; l&rsquo;extr&eacute;mit&eacute; ouest du continent australien, la baie Shark, avec ses &icirc;les et les terres qui l&rsquo;entourent, poss&egrave;de trois caract&eacute;ristiques naturelles exceptionnelles : ses vastes herbiers",,,"1991",,"0",,,2200902.000000000000000,"0","0","0","0","0","0","1","1","1","1",(vii)(viii)(ix)(x),Natural,N,Australia,Australie,Asia and the Pacific,Asie et Pacifique,au,aus,"0",1991/01/01,./2.png
158.8955556,-54.59472222,158.895555599999994,-54.594722220000001,"747","629",rev,Macquarie Island,Île Macquarie,"<p>Macquarie Island (34 km long x 5 km wide) is an oceanic island in the Southern Ocean, lying 1,500 km south-east of Tasmania and approximately halfway between Australia and the Antarctic continent. The island is the exposed crest of the undersea Macqua","<p>Cette île de 34 km de long sur 5 km de large est située dans l’océan Austral, à 1 500 km au sud-est de la Tasmanie et à peu près à mi-chemin entre l’Australie et le continent antarctique. L’île constitue la partie exposée de l’arête","<p>The Committee decided that the site provides an unique example of exposure of the ocean crust above the sea level and of geological evidence for sea-floor spreading, and is an exposure of the oceanic plate boundary between the Pacific and Australian/I",<p>Le Comité a décidé que le site offrait un exemple unique d’exposition de la crête océanique au-dessus du niveau de la mer et constituait un témoignage géologique d’une expansion des fonds océaniques à la limite de la plaque océanique sit,"1997",,"0",,,557280.000000000000000,"0","0","0","0","0","0","1","1","0","0",(vii)(viii),Natural,N,Australia,Australie,Asia and the Pacific,Asie et Pacifique,au,aus,"0",1997/01/01,./2.png
153.1333333,-25.21666667,153.133333300000004,-25.216666669999999,"748","630",,Fraser Island,Île Fraser,"<p>Fraser Island lies just off the east coast of Australia. At 122 km long, it is the largest sand island in the world. Majestic remnants of tall rainforest growing on sand and half the world’s perched freshwater dune lakes are found inland from the be","<p>Au large de la côte orientale de l’Australie, l’île Fraser, longue de 122 km, est la plus grande île de sable du monde. En arrière de la plage se trouvent des vestiges majestueux de grandes forêts pluviales poussant sur le sable et la moitié",,,"1992",,"0",,,181851.000000000000000,"0","0","0","0","0","0","1","1","1","0",(vii)(viii)(ix),Natural,N,Australia,Australie,Asia and the Pacific,Asie et Pacifique,au,aus,"0",1992/01/01,./2.png
138.7166667,-19.08333333,138.716666699999990,-19.083333329999999,"826","698",,Australian Fossil Mammal Sites (Riversleigh / Naracoorte),Sites fossilifères de mammifères d'Australie (Riversleigh / Naracoorte),"<p>Riversleigh and Naracoorte, situated in the north and south respectively of eastern Australia, are among the world’s 10 greatest fossil sites. They are a superb illustration of the key stages of evolution of Australia’s unique fauna.</p>","<p>Riversleigh et Naracoorte, respectivement au nord et au sud de l’Australie Méridionale, comptent parmi les dix sites fossilifères les plus importants du monde. Ils illustrent admirablement les étapes clés de l’évolution de la faune australien",,,"1994",,"0",,,10326.000000000000000,"0","0","0","0","0","0","0","1","1","0",(viii)(ix),Natural,N,Australia,Australie,Asia and the Pacific,Asie et Pacifique,au,aus,"0",1994/01/01,./2.png
150.0,-33.7,150.000000000000000,-33.700000000000003,"1071","917",,Greater Blue Mountains Area,Région des montagnes Bleues,"<p>The Greater Blue Mountains Area consists of 1.03 million ha of sandstone plateaux, escarpments and gorges dominated by temperate eucalypt forest. The site, comprised of eight protected areas, is noted for its representation of the evolutionary adaptat","<p>La région des montagnes Bleues couvre 1,03 million d’hectares formés de plateaux calcaires, de gorges et d’escarpements dominés par des forêts d’eucalyptus de zone tempérée. Le site, qui comprend huit aires protégées, se distingue par sa","<p><em>Criteria (ix) and (x):</em> Australia’s eucalypt vegetation is worthy of recognition as of outstanding universal value, because of its adaptability and evolution in post-Gondwana isolation. The site contains a wide and balanced representation of",<p><em>Critères (ii) et (iv) :</em> La végétation d’eucalyptus d’Australie mérite d’être reconnue pour sa valeur universelle exceptionnelle en raison de ses facultés d’adaptation et de son évolution dans l’isolement post-Gondwana. Le sit,"2000",,"0",,,1032649.000000000000000,"0","0","0","0","0","0","0","0","1","1",(ix)(x),Natural,N,Australia,Australie,Asia and the Pacific,Asie et Pacifique,au,aus,"0",2000/01/01,./2.png
128.5,-17.5,128.500000000000000,-17.500000000000000,"1272","1094",,Purnululu National Park,Parc national de Purnululu,"<p>The 239,723 ha Purnululu National Park is located in the State of Western Australia. It contains the deeply dissected Bungle Bungle Range composed of Devonian-age quartz sandstone eroded over a period of 20 million years into a series of beehive-shape","<p>Le Parc national de Purnululu (239 723 ha), situé dans l’État d’Australie occidentale, contient le massif très découpé des Bungle Bungle, composé de grès quartzique du dévonien érodé pendant 20 millions d’années. Il en reste un ensemb","<p><em>Criterion (viii):</em> Earth’s history and geological features The claim to outstanding universal geological value is made for the Bungle Bungle Range. The Bungle Bungles are, by far, the most outstanding example of cone karst in sandstones anyw","<p><em>Critère (viii):</em> histoire de la terre et processus géologiques La valeur universelle géologique exceptionnelle est attribuée au massif des Bungle Bungle. Les Bungle Bungle sont, de loin, l’exemple le plus exceptionnel de karst gréseux �","2003",,"0",,,239723.000000000000000,"0","0","0","0","0","0","1","1","0","0",(vii)(viii),Natural,N,Australia,Australie,Asia and the Pacific,Asie et Pacifique,au,aus,"0",2003/01/01,./2.png
144.9702778,-37.80611111,144.970277799999991,-37.806111110000003,"1730","1131",Bis,Royal Exhibition Building and Carlton Gardens,Palais royal des expositions et jardins Carlton,<p>The Royal Exhibition Building and its surrounding Carlton Gardens were designed for the great international exhibitions of 1880 and 1888 in Melbourne. The building and grounds were designed by Joseph Reed. The building is constructed of brick and timb,"<p>Le Palais royal des expositions et les jardins Carlton qui l&rsquo;entourent ont &eacute;t&eacute; con&ccedil;us pour les grandes expositions internationales de 1880 et 1888 &agrave; Melbourne. Le b&acirc;timent et le terrain ont &eacute;t&eacute; des","<p><em>Criterion (ii):</em> The Royal Exhibition Building and the surrounding Carlton Gardens, as the main extant survivors of a Palace of Industry and its setting, together reflect the global influence of the international exhibition movement of the 19t","<p><em>Crit&egrave;re (ii)&nbsp;:</em> Le Palais royal des expositions et les jardins Carlton environnants, en tant que principaux vestiges d&rsquo;un Palais de l&rsquo;Industrie et de son cadre, refl&egrave;tent ensemble l&rsquo;influence mondiale du Mo","2004",,"0",,,26.000000000000000,"0","1","0","0","0","0","0","0","0","0",(ii),Cultural,C,Australia,Australie,Asia and the Pacific,Asie et Pacifique,au,aus,"0",2004/01/01,./0.png
150.9944444444,-33.3783333333,150.994444444399988,-33.378333333299999,"1648","1306",,Australian Convict Sites,Sites de bagnes australiens,"<p>The property includes a selection of eleven penal sites, among the thousands established by the British Empire on Australian soil in the 18<sup>th</sup> and 19<sup>th</sup> centuries. The sites are spread across Australia, from Fremantle in Western Au","<p>Le bien comprend une sélection de onze sites pénitentiaires, parmi les milliers établis par l'Empire britannique sur le sol australien aux XVIIIe et XIXe siècles. Les sites sont disséminés à travers le pays, de Fremantle en Australie occidental",,,"2010",,"0",,,1502.509999999999991,"0","0","0","1","0","1","0","0","0","0",(iv)(vi),Cultural,C,Australia,Australie,Asia and the Pacific,Asie et Pacifique,au,aus,"0",2010/01/01,./0.png
113.8102777778,-22.5625,113.810277777799996,-22.562500000000000,"1763","1369",,Ningaloo Coast,Côte de Ningaloo,"<p>The 604,500 hectare marine and terrestrial property of Ningaloo Coast, on the remote western coast of Australia, includes one of the longest near-shore reefs in the world. On land the site features an extensive karst system and network of underground","<p>D'une superficie de 604 500 hectares avec des caract&eacute;ristiques marines et terrestres, la C&ocirc;te de Ningaloo, situ&eacute;e sur le littoral recul&eacute; d'Australie occidentale, comprend un des plus longs r&eacute;cifs de bordure de rivage",,,"2011",,"0",,,705015.000000000000000,"0","0","0","0","0","0","1","0","0","1",(vii)(x),Natural,N,Australia,Australie,Asia and the Pacific,Asie et Pacifique,au,aus,"0",2011/01/01,./2.png
